wavelength,flux
1000,0
1147.5,6.298446999e-17
1150,3.2071488e-15
1152.5,4.287850457e-13
1155,-2.799642029e-13
1157.5,-4.431109884e-14
1160,-2.626313338e-13
1162.5,6.682662372e-14
1165,1.422926311e-13
1167.5,-3.420214856e-15
1170,1.707649423e-14
1172.5,-3.030600537e-14
1175,-1.869932838e-13
1177.5,3.953148505e-14
1180,6.678837171e-14
1182.5,2.765607838e-13
1185,2.82871762e-13
1187.5,1.911434607e-13
1190,1.77715034e-13
1192.5,-1.244797841e-14
1195,-2.532992398e-14
1197.5,-4.115335324e-14
1200,-2.83414988e-14
1202.5,-2.451011297e-14
1205,-1.294190314e-13
1207.5,-1.027586151e-13
1210,3.490388046e-13
1212.5,1.233266093e-12
1215,1.164645745e-12
1217.5,1.15060717e-12
1220,7.166720017e-13
1222.5,1.079117806e-13
1225,1.904890701e-15
1227.5,3.152395405e-14
1230,2.759635375e-14
1232.5,5.857913167e-14
1235,5.444177552e-14
1237.5,-2.712405665e-14
1240,2.771800123e-15
1242.5,1.865864166e-14
1245,4.016970743e-14
1247.5,7.211700177e-14
1250,3.854178803e-14
1252.5,8.201379571e-15
1255,4.386025709e-14
1257.5,1.642102964e-14
1260,-5.541911263e-15
1262.5,8.128792913e-14
1265,3.156719847e-15
1267.5,7.724724994e-14
1270,1.557148609e-14
1272.5,3.454672326e-14
1275,6.873742162e-14
1277.5,1.303086836e-14
1280,4.637987856e-14
1282.5,1.194832536e-13
1285,6.026619091e-14
1287.5,5.839297416e-14
1290,6.999206038e-14
1292.5,5.022917913e-14
1295,4.983877148e-14
1297.5,8.633651655e-14
1300,3.825681905e-14
1302.5,-2.495105292e-14
1305,-1.231533897e-14
1307.5,4.433699772e-14
1310,2.080104887e-14
1312.5,1.438889765e-14
1315,6.258483857e-14
1317.5,6.365856464e-14
1320,6.943945608e-14
1322.5,-3.193561545e-15
1325,2.856130385e-14
1327.5,4.465147734e-14
1330,4.057539217e-14
1332.5,5.293935592e-14
1335,1.934958677e-14
1337.5,5.649004349e-14
1340,5.247926795e-14
1342.5,2.371090859e-14
1345,2.178140142e-14
1347.5,1.412781245e-14
1350,1.698578065e-16
1352.5,3.743748069e-14
1355,6.878493679e-14
1357.5,2.514256876e-14
1360,6.365287258e-14
1362.5,6.827698129e-14
1365,2.370385111e-14
1367.5,7.629783442e-14
1370,6.130760775e-14
1372.5,1.763838878e-14
1375,2.247168922e-14
1377.5,2.676097598e-14
1380,2.532968173e-14
1382.5,7.060932378e-14
1385,2.701314954e-14
1387.5,5.208008504e-14
1390,4.993928719e-14
1392.5,-4.414604007e-15
1395,9.789228381e-15
1397.5,1.115144455e-14
1400,5.092954324e-14
1402.5,5.198381127e-14
1405,3.763557459e-14
1407.5,1.550290183e-14
1410,2.207823564e-14
1412.5,9.908641392e-15
1415,9.186168875e-15
1417.5,3.616638578e-14
1420,1.874863722e-14
1422.5,1.515799849e-14
1425,2.686056333e-14
1427.5,2.869989199e-14
1430,7.949111984e-15
1432.5,4.372759479e-14
1435,-4.476518304e-16
1437.5,-3.925099009e-15
1440,3.201163157e-14
1442.5,6.891593467e-15
1445,1.601904644e-14
1447.5,3.470183193e-14
1450,2.268126889e-14
1452.5,2.500084321e-14
1455,8.919922702e-15
1457.5,4.388812447e-14
1460,3.797506201e-15
1462.5,4.642062e-15
1465,4.028079411e-14
1467.5,1.653468622e-14
1470,1.582026983e-14
1472.5,-1.219473334e-14
1475,-2.240180011e-15
1477.5,3.856076835e-14
1480,2.55458242e-14
1482.5,4.376187929e-14
1485,8.417282848e-14
1487.5,3.567871503e-14
1490,-1.172942003e-14
1492.5,1.719749966e-14
1495,1.347431129e-14
1497.5,3.442278201e-14
1500,4.504306745e-14
1502.5,2.866615975e-14
1505,2.84538628e-14
1507.5,1.767848563e-14
1510,2.192689965e-14
1512.5,1.706618923e-14
1515,3.366665264e-14
1517.5,5.165761888e-14
1520,2.391379331e-14
1522.5,3.444892144e-14
1525,9.727670262e-15
1527.5,-5.616598393e-15
1530,-1.295707062e-14
1532.5,1.859019971e-14
1535,1.462952616e-14
1537.5,2.129468612e-14
1540,3.790347756e-14
1542.5,-1.146341357e-15
1545,2.924389382e-14
1547.5,2.223523151e-14
1550,1.466304495e-14
1552.5,5.180655523e-15
1555,2.537917047e-14
1557.5,4.241715011e-14
1560,3.551979809e-14
1562.5,3.910536649e-14
1565,3.683341406e-14
1567.5,4.202298503e-14
1570,3.045320276e-14
1572.5,5.09815282e-15
1575,5.065320044e-14
1577.5,3.759777998e-14
1580,1.439037996e-14
1582.5,9.459971428e-15
1585,1.115048063e-14
1587.5,5.206945731e-15
1590,1.477378604e-14
1592.5,5.356839646e-14
1595,2.502949155e-14
1597.5,2.282583878e-14
1600,1.711749063e-14
1602.5,1.839661202e-14
1605,6.082090008e-15
1607.5,6.226663286e-15
1610,2.9474795e-14
1612.5,7.047375531e-15
1615,1.906281021e-14
1617.5,1.125918884e-14
1620,2.912029477e-14
1622.5,2.285019945e-14
1625,8.223024651e-15
1627.5,6.419178204e-15
1630,4.857027104e-15
1632.5,5.68410946e-15
1635,6.695300781e-15
1637.5,1.412815296e-14
1640,1.622195149e-14
1642.5,-8.050257035e-15
1645,1.775322104e-14
1647.5,2.474407872e-14
1650,9.474879208e-15
1652.5,2.059212142e-14
1655,2.305893886e-14
1657.5,1.975790916e-14
1660,1.99705805e-14
1662.5,1.604739494e-14
1665,2.94281472e-14
1667.5,1.304256928e-14
1670,2.195890734e-14
1672.5,2.771722366e-14
1675,3.378722269e-14
1677.5,5.782882989e-14
1680,3.865780444e-14
1682.5,6.004929542e-15
1685,1.315906595e-14
1687.5,4.260106468e-15
1690,1.328371913e-15
1692.5,6.686805464e-15
1695,3.752385772e-14
1697.5,2.873014801e-14
1700,3.018700741e-14
1702.5,5.686536718e-14
1705,2.575861921e-14
1707.5,1.628911781e-14
1710,-1.286897898e-15
1712.5,2.379307756e-14
1715,3.609449216e-15
1717.5,2.810076356e-14
1720,3.04072563e-14
1722.5,3.363687773e-14
1725,2.155457955e-14
1727.5,2.137600467e-14
1730,1.434367287e-14
1732.5,1.359682783e-14
1735,7.576674985e-15
1737.5,1.195844503e-14
1740,6.824103152e-15
1742.5,1.904617956e-14
1745,3.564004967e-14
1747.5,4.013265143e-14
1750,1.63711682e-14
1752.5,-1.041511881e-14
1755,-2.145055882e-15
1757.5,1.827986377e-14
1760,1.512878263e-14
1762.5,1.789827374e-14
1765,1.429167352e-14
1767.5,1.363271577e-14
1770,3.926015668e-14
1772.5,4.427123409e-14
1775,3.432318787e-14
1777.5,2.199710513e-14
1780,1.497307256e-14
1782.5,2.674404548e-14
1785,3.639624003e-14
1787.5,2.419617038e-14
1790,2.490521149e-14
1792.5,2.887600708e-14
1795,2.475900683e-14
1797.5,2.745686606e-14
1800,1.059327102e-14
1802.5,2.403924228e-14
1805,1.334740627e-14
1807.5,2.677494863e-14
1810,3.431005886e-14
1812.5,4.057591733e-14
1815,2.691554932e-14
1817.5,3.04599282e-14
1820,4.193769559e-14
1822.5,3.920028161e-14
1825,3.742962022e-14
1827.5,2.13185589e-14
1830,1.140217478e-14
1832.5,1.302280969e-14
1835,1.44775244e-14
1837.5,1.969135101e-14
1840,1.260181399e-14
1842.5,1.672601741e-14
1845,3.410662527e-14
1847.5,3.59702265e-14
1850,3.006693879e-14
1852.5,1.914388481e-14
1855,1.358546234e-14
1857.5,2.030528218e-14
1860,1.692996939e-14
1862.5,2.129861974e-14
1865,1.891960235e-14
1867.5,2.597064003e-14
1870,3.589732068e-14
1872.5,3.450576413e-14
1875,3.731297023e-14
1877.5,3.799007821e-14
1880,3.001802772e-14
1882.5,1.204336347e-14
1885,1.372290614e-14
1887.5,1.596242398e-14
1890,2.97477124e-14
1892.5,2.447772752e-14
1895,2.609649218e-14
1897.5,2.810788542e-14
1900,4.452895233e-14
1902.5,4.623366035e-14
1905,3.464794369e-14
1907.5,2.055286144e-14
1910,7.453773892e-15
1912.5,2.007134354e-14
1915,2.192520389e-14
1917.5,2.008015776e-14
1920,1.844219086e-14
1922.5,1.874764111e-14
1925,1.697171795e-14
1927.5,2.85357099e-14
1930,3.887296775e-14
1932.5,3.670437367e-14
1935,2.980378937e-14
1937.5,1.920456456e-14
1940,1.807329446e-14
1942.5,1.93520025e-14
1945,2.185783259e-14
1947.5,2.252890291e-14
1950,1.624051337e-14
1952.5,1.795953455e-14
1955,2.593621322e-14
1957.5,3.140529828e-14
1960,3.686165075e-14
1962.5,3.727108953e-14
1965,3.420561292e-14
1967.5,2.384996429e-14
1970,2.790717249e-14
1972.5,2.641514259e-14
1975,2.365379146e-14
1977.5,3.127296124e-14
1980,4.084176031e-14
1982.5,3.898713085e-14
1985,4.349617861e-14
1987.5,8.076907741e-14
1990,-3.46824713e-15
1992.5,3.43065928e-14
1995,5.547536917e-14
1997.5,-4.435179708e-14
2000,1.696087593e-14
2002.5,3.389849572e-14
2005,2.985727781e-14
2007.5,-5.054049085e-15
2010,-9.151068676e-15
2012.5,3.631288521e-14
2015,2.105504695e-14
2017.5,4.468806916e-14
2020,2.449285891e-14
2022.5,2.897505573e-14
2025,2.159441551e-14
2027.5,4.193339096e-15
2030,-3.562839111e-15
2032.5,3.90850377e-14
2035,4.731689351e-14
2037.5,-6.043403896e-15
2040,-1.513617892e-14
2042.5,-4.543695217e-15
2045,1.855457858e-14
2047.5,6.765604515e-14
2050,4.583493144e-14
2052.5,8.878775536e-14
2055,1.032421287e-13
2057.5,1.046300091e-13
