wavelength,flux
1000,0
1148,-2.899640212e-16
1152,1.540032885e-13
1156,-2.038632121e-13
1160,-2.15988604e-13
1164,1.03608257e-13
1168,7.443078407e-14
1172,5.790944709e-14
1176,5.730188053e-14
1180,4.157145379e-15
1184,-1.523574425e-14
1188,1.83125894e-13
1192,5.091377488e-14
1196,7.660563942e-14
1200,5.113351894e-14
1204,7.01598881e-14
1208,-8.787885513e-14
1212,2.533877513e-13
1216,4.727653273e-13
1220,2.012259988e-13
1224,3.641614869e-14
1228,3.248775218e-14
1232,6.709559395e-14
1236,1.667069396e-13
1240,1.877164602e-13
1244,2.011869675e-13
1248,8.110749756e-14
1252,5.432360426e-14
1256,6.939364854e-14
1260,3.915757421e-14
1264,5.176753665e-14
1268,5.752463664e-14
1272,6.297418235e-14
1276,3.300762373e-14
1280,6.297509714e-14
1284,7.569332395e-14
1288,4.97451879e-14
1292,4.803313102e-14
1296,3.579242073e-14
1300,2.757873716e-14
1304,3.438607499e-14
1308,5.194514591e-14
1312,4.252658338e-14
1316,7.922227327e-14
1320,8.232426378e-14
1324,8.54215109e-14
1328,9.289424563e-14
1332,5.435658434e-14
1336,6.675962002e-14
1340,7.180839717e-14
1344,4.968950056e-14
1348,7.588291703e-14
1352,2.781088348e-14
1356,6.498418475e-14
1360,6.016847719e-14
1364,6.370338285e-14
1368,5.222618467e-14
1372,7.604511367e-14
1376,7.100807979e-14
1380,7.130967095e-14
1384,3.517349714e-14
1388,8.98394789e-14
1392,3.583366107e-14
1396,4.937197501e-14
1400,1.035843774e-13
1404,8.461635526e-14
1408,6.277567171e-14
1412,4.920129788e-14
1416,6.399979694e-14
1420,4.026576436e-14
1424,5.720074479e-14
1428,3.946060194e-14
1432,3.944928558e-14
1436,3.827340734e-14
1440,3.383399924e-14
1444,2.192639313e-14
1448,3.904050409e-14
1452,3.436660339e-14
1456,4.40077323e-14
1460,5.242508494e-14
1464,3.912921555e-14
1468,5.537427071e-14
1472,9.911097787e-15
1476,-9.57675779e-15
1480,1.465674641e-14
1484,8.805278826e-14
1488,6.105967782e-14
1492,3.291580536e-14
1496,2.946386489e-14
1500,2.761071604e-14
1504,3.797218209e-15
1508,3.907036031e-14
1512,3.867536513e-14
1516,4.468116415e-14
1520,7.165868918e-14
1524,4.704970205e-14
1528,3.577425696e-14
1532,4.298834509e-14
1536,8.405861795e-15
