wavelength,flux
1248,6.660904467e-14
1252,8.695694447e-14
1256,5.522429844e-14
1260,6.663003753e-14
1264,4.225648152e-14
1268,2.132976006e-14
1272,4.665178969e-14
1276,6.174649279e-14
1280,6.156677951e-14
1284,5.336296387e-14
1288,7.452694603e-14
1292,7.431723422e-14
1296,5.098126985e-14
1300,2.382493955e-14
1304,2.477950164e-14
1308,7.699311295e-14
1312,3.778832173e-14
1316,5.36955395e-14
1320,1.029049011e-13
1324,8.446006074e-14
1328,7.296150717e-14
1332,6.510642177e-14
1336,6.032878326e-14
1340,8.978648174e-14
1344,5.936050262e-14
1348,5.821745538e-14
1352,8.189571254e-14
1356,9.40094221e-14
1360,7.470826529e-14
1364,7.41414715e-14
1368,6.435322652e-14
1372,6.819448028e-14
1376,7.486395672e-14
1380,7.871392476e-14
1384,5.63959483e-14
1388,1.459835535e-14
1392,1.971084801e-14
1396,2.939377122e-14
1400,4.24765339e-14
1404,2.40019813e-14
1408,2.544943355e-14
1412,6.732131044e-15
1416,1.499265766e-14
1420,4.320321024e-14
1424,6.321866316e-14
1428,4.118572345e-14
1432,2.901135617e-14
1436,1.159014325e-14
1440,1.329042467e-14
1444,2.363301375e-14
1448,-1.078011209e-15
1452,3.330736837e-14
1456,5.418655094e-14
1460,6.068304632e-14
1464,8.173066987e-14
1468,4.442565158e-14
1472,5.002376009e-14
1476,8.973578005e-15
1480,4.874076945e-14
1484,7.908677511e-14
1488,3.41803544e-14
1492,3.362435859e-14
1496,1.547997265e-14
1500,2.356929484e-14
1504,4.278615155e-14
1508,4.786615033e-14
1512,4.925902148e-14
1516,7.552917574e-14
1520,7.696584526e-14
1524,5.979007708e-14
1528,2.701657664e-14
1532,4.762107999e-14
1536,2.942938048e-14
1540,3.27680862e-14
1544,3.940371521e-14
1548,1.171514583e-14
1552,1.681788491e-14
1556,3.170151587e-14
1560,4.975847615e-14
1564,3.705094228e-14
1568,2.687986891e-14
1572,1.581751528e-14
1576,3.663378533e-14
1580,3.7239153e-14
1584,1.423010608e-14
1588,2.3243919e-14
1592,4.986611709e-15
1596,-4.058796807e-15
1600,2.375407169e-14
1604,1.852917268e-14
1608,2.415578385e-14
1612,3.023165282e-14
1616,2.333448545e-14
1620,2.562736807e-14
1624,1.69234862e-14
1628,1.49295266e-14
1632,2.281230489e-14
1636,5.973301416e-14
1640,6.634754866e-14
1644,3.205383414e-14
1648,1.106237226e-14
1652,7.277768069e-15
1656,7.258664088e-15
1660,3.347615831e-14
1664,5.440936465e-14
1668,4.419969707e-14
1672,1.190934422e-14
1676,3.203783538e-14
1680,2.010983272e-14
1684,1.813914619e-14
1688,2.667512411e-14
1692,2.883465493e-14
1696,2.14603556e-14
1700,2.603170771e-14
1704,1.368846832e-14
1708,1.868036636e-14
1712,1.354667755e-14
1716,2.441967527e-14
1720,1.644477875e-14
1724,1.226177431e-14
1728,2.278719883e-14
1732,1.985459289e-14
1736,2.209118508e-14
1740,4.893780625e-14
1744,7.468744861e-14
1748,1.466139764e-13
1752,1.507166787e-13
1756,9.663393675e-14
1760,7.133835487e-14
1764,7.654732967e-14
1768,6.483004509e-14
1772,6.148132405e-14
1776,7.218498802e-14
1780,5.882513714e-14
1784,6.453027674e-14
1788,7.488889337e-14
1792,7.553145934e-14
1796,7.427514685e-14
1800,8.306128409e-14
1804,9.204501039e-14
1808,9.448388252e-14
1812,1.032549426e-13
1816,1.02373703e-13
1820,9.763540074e-14
1824,1.037750479e-13
1828,9.657625719e-14
1832,9.721927039e-14
1836,8.957839624e-14
1840,8.471966618e-14
1844,9.793363765e-14
1848,1.118641312e-13
1852,1.211652577e-13
1856,1.286565933e-13
1860,1.257383683e-13
1864,1.266290133e-13
1868,1.20330151e-13
1872,1.121215479e-13
1876,8.557252671e-14
1880,9.079538608e-14
1884,7.988028912e-14
1888,8.846670954e-14
1892,1.017439171e-13
1896,1.234565293e-13
1900,1.362614448e-13
1904,1.691286542e-13
1908,1.899655021e-13
1912,1.675028931e-13
1916,1.588293163e-13
1920,1.360176078e-13
1924,1.215966076e-13
1928,1.307950059e-13
1932,1.482776846e-13
1936,1.83427763e-13
1940,2.049363554e-13
1944,2.376123929e-13
1948,2.929998908e-13
1952,3.254246373e-13
1956,3.499084431e-13
1960,3.730736965e-13
1964,3.716672694e-13
1968,3.924846559e-13
1972,3.955198799e-13
1976,4.080203243e-13
1980,2.98774975e-13
1984,2.757146453e-13
1988,5.208076808e-13
1992,3.372189409e-13
1996,1.344371392e-13
2000,-2.108764145e-13
2004,1.585782558e-13
2008,-2.969866581e-14
2012,-7.195812549e-14
2016,2.059038026e-13
2020,1.453962547e-13
2024,-5.633736072e-14
2028,6.502841343e-15
2032,8.107171889e-14
2036,-8.257049965e-15
2040,3.131052885e-14
2044,-1.498436385e-13
2048,5.079571204e-14
2052,-1.499818336e-13
2056,1.956296453e-13
2060,1.125978786e-13
2064,-8.654610638e-14
2068,3.013140816e-14
2072,8.918064312e-14
2076,3.037990053e-13
2080,4.873682838e-13
2084,-5.802441318e-14
2088,2.942315716e-13
2092,2.753003717e-13
2096,3.374833507e-13
2100,1.700954102e-13
2104,3.611719756e-13
2108,7.568916332e-14
2112,1.508354937e-13
2116,1.433992221e-13
2120,2.633747441e-13
2124,1.074539085e-13
2128,1.455977537e-13
2132,2.346766783e-14
2136,-2.356349436e-14
2140,2.113842142e-13
2144,8.785397946e-14
2148,2.520174553e-13
2152,1.590537055e-13
2156,1.590051604e-13
2160,1.649025968e-13
2164,1.125790948e-13
2168,3.910931908e-13
2172,2.969193359e-13
2176,3.640445421e-13
2180,1.420590804e-13
2184,1.14876858e-13
