wavelength,flux
1228,7.710859403e-15
1232,5.512021503e-14
1236,6.198775488e-14
1240,1.377382908e-13
1244,1.274225002e-13
1248,9.716272925e-14
1252,7.379615311e-14
1256,5.578119211e-14
1260,1.21807988e-14
1264,5.062755228e-14
1268,4.628452976e-14
1272,2.604362886e-14
1276,3.112300931e-14
1280,2.846565011e-14
1284,6.00420931e-14
1288,3.875965846e-14
1292,3.67020528e-14
1296,1.17737927e-14
1300,1.049630862e-14
1304,6.953647524e-15
1308,2.76430727e-14
1312,1.089729825e-14
1316,3.600697079e-14
1320,4.139778323e-14
1324,5.392297123e-14
1328,4.649070435e-14
1332,3.269627814e-14
1336,4.180394231e-14
1340,8.989953015e-14
1344,6.045379854e-14
1348,2.208275033e-14
1352,4.481014355e-14
1356,5.485261361e-14
1360,3.726426245e-14
1364,4.222696411e-14
1368,3.67483008e-14
1372,1.719517879e-14
1376,5.835901153e-14
1380,5.480389227e-14
1384,1.789979162e-14
1388,4.143963344e-14
1392,-1.049644753e-14
1396,2.765099076e-14
1400,3.160714962e-14
1404,1.850418351e-14
1408,4.91872744e-14
1412,1.751147784e-14
1416,-1.258281843e-14
1420,2.382713845e-14
1424,3.377804763e-14
1428,1.688729418e-14
1432,-8.764212636e-15
1436,1.206260637e-14
1440,1.529033722e-14
1444,1.604899075e-14
1448,1.500901725e-14
1452,4.717060754e-14
1456,2.076998987e-14
1460,5.372488749e-14
1464,5.1347554e-14
1468,3.734185406e-14
1472,7.585436863e-14
1476,2.623140081e-14
1480,1.831877139e-14
1484,6.207948516e-14
1488,3.984356925e-14
1492,1.562091893e-14
1496,3.723182786e-14
1500,2.345149628e-14
1504,1.804196441e-14
1508,3.306739377e-14
1512,5.363321142e-14
1516,5.036182449e-14
1520,1.006754765e-13
1524,6.421724047e-14
1528,5.183014933e-15
1532,3.597146317e-14
1536,5.107143143e-14
1540,6.279280888e-14
1544,3.692108197e-14
1548,3.749346956e-14
1552,2.613934697e-14
1556,1.859237658e-14
1560,4.226083188e-14
1564,2.173897862e-14
1568,2.882829202e-14
1572,1.023367673e-14
1576,5.592065778e-15
1580,3.015683609e-14
1584,8.398292709e-15
1588,2.481401823e-14
1592,2.154306837e-14
1596,1.598520917e-14
1600,2.683645339e-14
1604,2.089610969e-14
1608,2.417868084e-14
1612,8.284113514e-15
1616,2.391676809e-14
1620,1.629753732e-14
1624,1.022728079e-14
1628,1.509226704e-14
1632,1.022843445e-14
1636,4.591166247e-14
1640,4.137925354e-14
1644,2.559184689e-14
1648,1.95508113e-14
1652,-1.25625934e-15
1656,1.389318771e-14
1660,3.924872851e-14
1664,4.170273203e-14
1668,5.225308982e-14
1672,1.860383355e-14
1676,-2.844600488e-15
1680,1.779863725e-14
1684,1.770340703e-14
1688,-1.132859557e-15
1692,1.736077204e-14
1696,1.132677021e-14
1700,1.732676028e-14
1704,2.104813177e-14
1708,7.295767519e-15
1712,2.200444213e-14
1716,1.779440039e-14
1720,2.006809771e-14
1724,2.527561561e-14
1728,1.890254649e-14
1732,8.329467893e-15
1736,2.311742818e-14
1740,2.305823582e-14
1744,4.882342631e-14
1748,7.6320108e-14
1752,1.250664611e-13
1756,1.07437449e-13
1760,6.923807231e-14
1764,7.229698611e-14
1768,7.030916919e-14
1772,6.084468731e-14
1776,5.818370281e-14
1780,5.37914304e-14
1784,6.573220971e-14
1788,6.910734463e-14
1792,6.569751524e-14
1796,7.498231772e-14
1800,6.89377483e-14
1804,8.600978545e-14
1808,8.303566981e-14
1812,8.328103154e-14
1816,9.05265988e-14
1820,1.034745206e-13
1824,1.085780771e-13
1828,9.967387701e-14
1832,9.357392519e-14
1836,9.585755312e-14
1840,9.135765332e-14
1844,7.928583463e-14
1848,8.573337488e-14
1852,9.410564504e-14
1856,1.09295636e-13
1860,1.212601254e-13
1864,1.145111566e-13
1868,9.910067965e-14
1872,9.82232145e-14
1876,8.12727503e-14
1880,6.829106914e-14
1884,5.719373814e-14
1888,5.925776092e-14
1892,7.514473798e-14
1896,9.737887851e-14
1900,1.178721427e-13
1904,1.377817538e-13
1908,1.536163368e-13
1912,1.519687289e-13
1916,1.446946133e-13
1920,1.293655395e-13
1924,1.058832384e-13
1928,9.638396038e-14
1932,1.043342794e-13
1936,1.084978055e-13
1940,1.1694454e-13
1944,1.387623198e-13
1948,1.69975267e-13
1952,1.989956594e-13
1956,2.219363609e-13
1960,2.500554559e-13
1964,2.623880659e-13
1968,2.813539332e-13
1972,2.908218642e-13
1976,3.009881298e-13
1980,1.686891322e-13
1984,1.502002868e-13
1988,4.932167955e-13
1992,6.747152072e-14
1996,2.74914721e-13
2000,-4.117871341e-14
2004,-1.673966141e-14
2008,-7.330938021e-15
2012,-2.610736131e-14
2016,1.752893891e-13
2020,6.39853364e-14
2024,2.579463336e-14
2028,-9.802157492e-15
2032,1.321101431e-13
2036,-1.052664256e-14
2040,-4.994469465e-14
2044,-1.720233792e-14
2048,8.180582541e-14
2052,-1.646164826e-14
2056,5.921368132e-14
2060,1.418067324e-13
2064,2.399127988e-14
2068,1.606740728e-13
2072,1.01197032e-13
2076,1.549148586e-13
2080,2.59213007e-13
2084,1.318521301e-13
2088,2.181030421e-13
2092,1.921223055e-13
2096,3.283919089e-13
2100,2.160174437e-13
2104,2.193751637e-13
2108,1.539903188e-13
2112,1.864255685e-13
2116,1.497205138e-13
2120,2.064631289e-13
2124,-4.320782827e-16
2128,1.557314932e-13
2132,-1.862010505e-14
2136,2.370744592e-14
2140,7.228051301e-14
2144,8.704845113e-14
2148,2.098807646e-13
2152,1.663084004e-13
2156,9.854116356e-14
2160,2.325126311e-13
2164,1.30101618e-13
2168,1.788948492e-13
2172,1.215693399e-13
2176,2.540446152e-13
2180,1.626171122e-13
2184,1.877574431e-13
2188,1.806246125e-13
2192,-3.713950127e-14
2196,2.781654166e-14
2200,6.573548943e-14
2204,2.595764315e-14
2208,8.409497599e-14
2212,-2.167973036e-14
2216,-6.79426811e-15
2220,-1.090439317e-13
2224,4.817015385e-14
2228,-1.291186532e-14
2232,5.226909197e-14
2236,-5.812527787e-14
2240,-4.560853648e-14
2244,-1.219807912e-14
2248,9.178949105e-14
2252,3.872642089e-14
2256,2.531925644e-14
2260,1.825398353e-16
2264,-1.102239485e-14
2268,-2.61913243e-14
2272,5.769350621e-15
2276,-1.343452022e-14
2280,-7.471998145e-14
2284,1.409709904e-14
2288,-4.617177443e-15
2292,-9.869955195e-14
2296,3.003803464e-14
2300,-1.506344928e-14
2304,-2.276167265e-14
2308,4.596424288e-17
2312,-3.44196717e-14
2316,1.551461122e-14
2320,-5.795295748e-14
2324,-5.272227154e-14
2328,7.803966959e-15
2332,6.938245077e-15
2336,5.108072168e-14
2340,3.717821745e-14
2344,3.980124471e-14
2348,-6.771985045e-14
2352,-2.490031225e-14
2356,1.843334445e-14
2360,-7.946793654e-15
2364,-1.714147013e-14
2368,2.711628936e-14
2372,1.156127128e-15
2376,2.497670107e-14
2380,-1.510088814e-14
2384,2.909732324e-14
2388,2.44022789e-14
2392,8.41159282e-14
2396,1.139638785e-13
2400,1.829825083e-13
2404,2.528386571e-13
2408,3.29890195e-13
2412,4.348979944e-13
2416,4.9140878e-13
2420,5.192959777e-13
2424,4.175132191e-13
2428,3.96644062e-13
2432,2.913932387e-13
2436,2.279361324e-13
2440,2.343435233e-13
2444,1.678171491e-13
2448,2.24412001e-13
2452,1.259691949e-13
2456,1.087447732e-13
2460,1.31138305e-13
2464,1.142076749e-13
2468,1.100335236e-13
2472,1.128881331e-13
2476,1.514348949e-13
2480,1.258685268e-13
2484,1.3665417e-13
2488,1.735687467e-13
2492,1.151755964e-13
2496,1.237540886e-13
2500,8.668838081e-14
2504,6.321251709e-14
2508,3.531851935e-14
2512,2.498783956e-14
2516,2.670623901e-14
2520,1.9712764e-14
2524,2.104167569e-14
2528,1.714228328e-14
2532,1.455647804e-14
2536,3.590157278e-14
2540,2.332123532e-15
2544,3.859347737e-14
2548,3.244770446e-14
2552,2.57687853e-14
2556,3.123853444e-14
2560,3.970100344e-14
2564,4.743574579e-14
2568,5.535613743e-14
2572,5.21819255e-14
2576,6.169097487e-14
2580,6.380294649e-14
2584,5.016484529e-14
2588,7.513304215e-14
2592,7.480109333e-14
2596,1.01878304e-13
2600,1.111328437e-13
2604,9.972813455e-14
2608,1.434360443e-13
2612,1.853351728e-13
2616,2.369386967e-13
2620,3.208812881e-13
2624,3.941791555e-13
2628,4.156585015e-13
2632,4.306750269e-13
2636,4.686180914e-13
2640,4.774555859e-13
2644,4.39313733e-13
2648,3.454809138e-13
2652,3.271758407e-13
2656,3.017215655e-13
2660,2.455608958e-13
