wavelength,flux
1224,6.875600214e-14
1228,1.21644055e-13
1232,1.95815586e-13
1236,2.752616386e-13
1240,1.434841829e-13
1244,1.020173732e-13
1248,4.571739038e-14
1252,1.161059774e-13
1256,3.874664465e-14
1260,1.426864811e-13
1264,8.413183887e-14
1268,4.889615934e-14
1272,3.512559913e-14
1276,9.100563321e-14
1280,6.476088654e-14
1284,4.372710012e-14
1288,9.218567207e-14
1292,1.604020702e-14
1296,-1.790662548e-14
1300,1.181939102e-14
1304,8.618216004e-14
1308,8.992479206e-14
1312,5.689353611e-14
1316,8.817540475e-14
1320,1.53454628e-13
1324,2.024103981e-14
1328,4.198404523e-14
1332,6.13115922e-14
1336,1.203381334e-13
1340,8.495753336e-14
1344,8.499466051e-14
1348,3.995101369e-14
1352,9.661908995e-14
1356,8.288445071e-14
1360,1.201185147e-13
1364,7.957320241e-14
1368,4.691153743e-14
1372,5.262251138e-14
1376,4.984837684e-14
1380,4.718028065e-14
1384,1.40303503e-14
1388,-3.165338746e-14
1392,-4.338765336e-15
1396,3.852711403e-14
1400,1.494920825e-14
1404,7.033685022e-14
1408,2.945918249e-14
1412,1.699072876e-14
1416,2.817184488e-14
1420,4.061183152e-14
1424,5.969161119e-14
1428,-9.8481175e-16
1432,-9.864614313e-15
1436,2.138061592e-14
1440,1.741847023e-14
1444,3.138925209e-14
1448,9.527254643e-15
1452,1.835224274e-14
1456,6.771919993e-14
1460,6.008032478e-14
1464,8.351159391e-14
1468,3.37725182e-14
1472,3.488026789e-14
1476,3.199396967e-15
1480,7.670281104e-14
1484,5.60542281e-14
1488,1.599599359e-14
1492,9.081917754e-15
1496,-3.910227228e-15
1500,1.66873368e-14
1504,6.763862338e-14
1508,4.939675242e-14
1512,5.134657822e-14
1516,8.280890893e-14
1520,5.309284167e-14
1524,2.445876075e-14
1528,4.421568228e-14
1532,3.662201158e-14
1536,3.611239251e-14
1540,1.752568766e-14
1544,3.246722688e-14
1548,1.446820704e-14
1552,3.403421411e-14
1556,4.978081749e-14
1560,3.527609994e-14
1564,6.9116889e-15
1568,2.672615953e-14
1572,-1.367610079e-14
1576,2.314118915e-14
1580,4.745471594e-14
1584,2.187684848e-14
1588,1.420063272e-14
1592,-1.18357269e-14
1596,2.003192263e-14
1600,1.582619398e-14
1604,7.647416635e-15
1608,1.19662767e-14
1612,2.352445631e-14
1616,7.599170486e-15
1620,1.613055663e-14
1624,2.780787651e-14
1628,1.392578578e-14
1632,2.975742618e-14
1636,7.533380251e-14
1640,3.549778201e-14
1644,1.122295955e-14
1648,1.348601474e-14
1652,5.361893892e-15
1656,1.51572243e-14
1660,4.703178222e-14
1664,5.653057232e-14
1668,1.254198974e-14
1672,2.140098029e-14
1676,2.47234145e-14
1680,1.228996864e-14
1684,1.129129139e-14
1688,2.383397231e-14
1692,1.975241022e-14
1696,1.393323797e-14
1700,1.370361751e-14
1704,1.230093941e-14
1708,1.268140798e-14
1712,9.464739376e-15
1716,-1.741433989e-15
1720,1.745171119e-14
1724,1.987385781e-14
1728,1.935218377e-14
1732,3.381508669e-14
1736,2.601977471e-14
1740,6.294135813e-14
1744,1.214693358e-13
1748,2.116172634e-13
1752,1.224669509e-13
1756,9.099357823e-14
1760,8.375779589e-14
1764,6.70009702e-14
1768,6.11568901e-14
1772,6.913838669e-14
1776,6.809122358e-14
1780,5.642572997e-14
1784,6.777055046e-14
1788,6.767686861e-14
1792,8.471297123e-14
1796,7.043242942e-14
1800,8.480676827e-14
1804,9.371140203e-14
1808,1.006490694e-13
1812,1.016796104e-13
1816,9.969793952e-14
1820,1.060692875e-13
1824,8.517930014e-14
1828,8.534229638e-14
1832,7.753104663e-14
1836,7.411235389e-14
1840,8.179837829e-14
1844,1.081424447e-13
1848,1.180898641e-13
1852,1.496776742e-13
1856,1.605898032e-13
1860,1.534209364e-13
1864,1.346982964e-13
1868,1.073061182e-13
1872,7.578606389e-14
1876,6.367946264e-14
1880,6.660333905e-14
1884,6.708551087e-14
1888,9.70243444e-14
1892,1.09601259e-13
1896,1.387176235e-13
1900,1.632778927e-13
1904,1.882578972e-13
1908,2.021019799e-13
1912,1.613673659e-13
1916,1.705505854e-13
1920,1.399187705e-13
1924,1.158715593e-13
1928,1.420809271e-13
1932,1.432219686e-13
1936,1.725003875e-13
1940,2.375691332e-13
1944,2.651959056e-13
1948,3.345947109e-13
1952,3.621417131e-13
1956,3.850040946e-13
1960,4.034094022e-13
1964,4.649295272e-13
1968,4.527533947e-13
1972,4.469379782e-13
1976,4.694693527e-13
1980,3.987495555e-13
1984,4.429246954e-13
1988,3.255386412e-13
1992,1.566529025e-13
1996,1.73420848e-13
2000,6.590152144e-14
2004,4.19290694e-14
2008,6.540637308e-14
2012,6.046450504e-14
2016,1.186628649e-13
2020,5.189795601e-14
2024,5.056986934e-14
2028,1.817405072e-14
2032,9.333632229e-14
2036,4.370376267e-14
2040,-6.035929677e-14
2044,2.009171807e-14
2048,7.207536841e-14
2052,7.756090963e-14
2056,1.484812842e-13
2060,1.486073363e-13
2064,1.65441242e-13
2068,2.618726091e-13
2072,3.195721953e-13
2076,3.932639262e-13
2080,2.583100834e-13
2084,2.930720445e-13
2088,2.991744222e-13
2092,3.339905934e-13
2096,5.488237902e-13
2100,3.28708496e-13
2104,3.120188027e-13
2108,3.102106788e-13
2112,2.6332853e-13
2116,1.506784335e-13
2120,1.712933994e-13
2124,3.238396015e-14
2128,1.588079169e-13
2132,2.694795342e-14
2136,9.672600584e-14
2140,8.033059894e-14
2144,5.738709882e-14
2148,1.197696591e-13
2152,1.419425016e-13
2156,7.634618984e-14
2160,1.588684967e-13
2164,1.631495503e-13
2168,1.293325527e-13
2172,1.635471543e-13
2176,1.913226928e-13
2180,1.240284459e-13
2184,1.531157335e-13
2188,1.117681726e-13
2192,8.423030475e-14
2196,8.734102309e-14
2200,1.389137151e-13
2204,7.131141923e-14
2208,4.192931674e-14
2212,1.891281592e-14
2216,9.184066539e-15
2220,2.673774525e-14
2224,2.766266288e-14
2228,5.549901748e-15
2232,4.984703852e-14
2236,-2.248976999e-14
2240,2.606580079e-14
2244,3.426783596e-14
2248,2.371131517e-14
2252,2.516264852e-14
2256,6.57238207e-14
2260,6.793881186e-14
2264,-1.283310057e-14
2268,4.004760594e-14
2272,3.074327427e-14
2276,2.142580174e-14
2280,4.082959692e-15
2284,3.006835503e-14
2288,5.373414387e-14
2292,4.971617871e-14
2296,3.956242547e-14
2300,9.632653494e-15
2304,4.946015114e-15
2308,2.636687865e-14
2312,2.439449806e-14
2316,1.802687367e-14
2320,6.573457632e-15
2324,2.790633393e-14
2328,5.118052249e-14
2332,1.133183039e-14
2336,3.011037803e-14
2340,2.028259525e-14
2344,8.294024647e-15
2348,1.795682404e-14
2352,1.40734143e-14
2356,5.481422607e-14
2360,3.033666119e-14
2364,1.671419622e-14
2368,3.934393501e-14
2372,1.552826877e-14
2376,3.654630038e-14
2380,2.254171682e-14
2384,5.388174444e-14
2388,1.102820431e-13
2392,1.583948088e-13
2396,2.493905961e-13
2400,4.158608137e-13
2404,4.833909965e-13
2408,4.968323929e-13
2412,6.783180246e-13
2416,6.190586238e-13
2420,6.487089511e-13
2424,5.109352069e-13
2428,4.908571379e-13
2432,4.127772885e-13
2436,3.747303303e-13
2440,3.933987738e-13
2444,3.173078662e-13
2448,2.756748009e-13
2452,2.365534526e-13
2456,1.789145817e-13
2460,1.885862614e-13
2464,2.022193177e-13
2468,2.036644643e-13
2472,2.052791259e-13
2476,2.374501962e-13
2480,2.441656903e-13
2484,2.144930555e-13
2488,2.719041355e-13
2492,1.749154207e-13
2496,1.957833852e-13
2500,1.713104756e-13
2504,1.03778043e-13
2508,7.318078706e-14
2512,7.755089431e-14
2516,6.689181137e-14
2520,3.767775683e-14
2524,4.282357346e-14
2528,5.181005432e-14
2532,4.43571605e-14
2536,4.648521219e-14
2540,2.329465796e-14
2544,4.370348145e-14
2548,5.132915306e-14
