wavelength,flux
1224,1.029414896e-14
1228,4.491386782e-14
1232,5.200759257e-14
1236,2.565094946e-13
1240,3.298105333e-13
1244,2.105929905e-13
1248,9.533370729e-14
1252,8.972872087e-14
1256,8.327142957e-14
1260,-3.642687551e-14
1264,3.899379192e-14
1268,2.137325351e-14
1272,5.553435993e-14
1276,2.086633648e-14
1280,6.181970354e-14
1284,6.751726728e-15
1288,5.298607825e-14
1292,7.398148392e-14
1296,1.534106501e-13
1300,4.322184497e-14
1304,7.162542789e-15
1308,6.710817069e-14
1312,2.521415151e-14
1316,1.011521731e-13
1320,7.62780003e-14
1324,7.743138812e-14
1328,1.089881495e-13
1332,6.919844472e-14
1336,4.523780371e-14
1340,7.825973214e-14
1344,5.529376192e-14
1348,6.774441441e-14
1352,8.153495782e-14
1356,6.148805288e-14
1360,1.07012523e-13
1364,6.438496654e-14
1368,6.512009627e-14
1372,7.344057545e-14
1376,4.495795419e-14
1380,3.885048411e-14
1384,4.679847886e-14
1388,2.919417976e-14
1392,2.74386125e-14
1396,-4.913233245e-15
1400,1.080294369e-13
1404,8.787527048e-14
1408,5.078345378e-14
1412,4.275275473e-14
1416,-7.715377477e-16
1420,2.480987455e-14
1424,1.999258642e-14
1428,-1.222304457e-14
1432,1.16001484e-14
1436,-3.247428605e-15
1440,1.605380528e-14
1444,2.615024997e-14
1448,2.041325008e-14
1452,3.53655805e-14
1456,6.884141694e-14
1460,2.096488198e-14
1464,5.699038247e-14
1468,3.319101314e-14
1472,3.745518283e-15
1476,7.191164033e-15
1480,4.301818098e-14
1484,1.465693208e-13
1488,7.753223248e-14
1492,5.934745832e-14
1496,5.039949035e-14
1500,2.313561736e-14
1504,5.999534365e-14
1508,2.049431283e-14
1512,6.350787409e-14
1516,7.887177782e-14
1520,1.185682988e-14
1524,1.837735218e-14
1528,4.919788264e-14
1532,2.532612588e-14
1536,1.006093453e-14
1540,5.784671922e-14
1544,6.650886608e-15
1548,1.637729733e-14
1552,-1.133110109e-14
1556,-2.651464524e-14
1560,3.30117166e-14
1564,-3.253363341e-15
1568,-1.831289128e-14
1572,-5.101790403e-15
1576,2.000431274e-14
1580,1.899933017e-14
1584,5.652971259e-15
1588,-1.906507856e-14
1592,1.528921681e-15
1596,-2.383697589e-14
1600,1.203539628e-14
1604,2.126812317e-14
1608,-1.554733633e-15
1612,-1.443040227e-14
1616,-2.139742868e-15
1620,1.683519996e-14
1624,-1.112846201e-14
1628,8.456785416e-15
1632,1.684493152e-15
1636,1.49332366e-14
1640,3.590512693e-14
1644,3.277469306e-14
1648,4.206576527e-15
1652,-2.205563469e-15
1656,9.242042556e-15
1660,2.049978975e-14
1664,5.755573291e-14
1668,5.857010569e-14
1672,2.219814163e-15
1676,2.069165287e-14
1680,1.797046805e-14
1684,2.30861752e-15
1688,1.938818436e-14
1692,6.237889437e-15
1696,1.149150711e-14
1700,1.08814545e-14
1704,1.936328837e-14
1708,5.857531409e-15
1712,8.515582208e-15
1716,5.448620325e-15
1720,1.560374957e-14
1724,1.364350527e-14
1728,2.282376355e-14
1732,1.704375133e-14
1736,4.073043985e-14
1740,5.568925177e-14
1744,8.527009529e-14
1748,1.629723103e-13
1752,2.025918495e-13
1756,1.260440862e-13
1760,7.454267374e-14
1764,8.854470434e-14
1768,6.417707755e-14
1772,7.226833606e-14
1776,7.548403905e-14
1780,6.901921255e-14
1784,6.902906523e-14
1788,8.669844356e-14
1792,8.3352555e-14
1796,9.522401991e-14
1800,9.288592438e-14
1804,9.333575308e-14
1808,9.61553157e-14
1812,9.402467547e-14
1816,9.780647429e-14
1820,8.730825308e-14
1824,9.402462804e-14
1828,8.297792249e-14
1832,8.831756398e-14
1836,8.742090846e-14
1840,1.004029691e-13
1844,1.113755694e-13
1848,1.268658979e-13
1852,1.621579932e-13
1856,1.530135746e-13
1860,1.656036961e-13
1864,1.34712906e-13
1868,1.540028413e-13
1872,1.781227753e-13
1876,9.983883837e-14
1880,8.566706237e-14
1884,1.162257546e-13
1888,1.318503141e-13
1892,1.481595066e-13
1896,1.435674496e-13
1900,1.758190219e-13
1904,2.170980003e-13
1908,2.347400703e-13
1912,2.042838555e-13
1916,1.942841233e-13
1920,1.804574014e-13
1924,1.656914894e-13
1928,1.882496166e-13
1932,2.16106538e-13
1936,2.563930784e-13
1940,2.987864134e-13
1944,3.856475144e-13
1948,4.384483228e-13
1952,4.705995793e-13
1956,4.882022521e-13
1960,5.124355259e-13
1964,5.617104004e-13
1968,6.276120574e-13
1972,5.634464249e-13
1976,5.430614725e-13
1980,4.149740447e-13
1984,3.12311727e-13
1988,1.971374859e-13
1992,8.400654575e-14
1996,-5.267188663e-14
2000,1.867668888e-13
2004,-7.475666306e-15
2008,-7.496385918e-14
2012,3.130028246e-13
2016,1.324422072e-13
2020,1.019078756e-13
2024,8.622923474e-14
2028,2.371814903e-14
2032,1.082940364e-13
2036,6.024414095e-14
2040,5.458374841e-14
2044,1.484717975e-14
2048,-3.124901054e-14
2052,1.030851497e-13
2056,2.513791042e-13
2060,8.615185659e-14
2064,1.315313554e-13
2068,3.321057351e-13
2072,2.518420585e-13
2076,3.93256147e-13
2080,1.821974646e-13
2084,3.266949157e-13
2088,3.834486439e-13
2092,5.568730698e-13
2096,4.705254198e-13
2100,4.903835042e-13
2104,3.218759352e-13
2108,2.726783101e-13
2112,1.877494877e-13
2116,1.958777921e-13
2120,1.824752914e-13
2124,7.299922385e-14
2128,9.440209302e-14
2132,-2.192439752e-15
2136,1.303894872e-13
2140,1.328237379e-13
2144,1.948917102e-14
2148,1.994198128e-13
2152,2.069028e-13
2156,9.197716644e-14
2160,2.153547252e-13
2164,1.168769942e-13
2168,2.202162335e-13
2172,1.045161679e-13
2176,2.506093206e-13
2180,1.20640409e-13
2184,1.73579128e-13
2188,-3.225111828e-14
2192,2.195536504e-14
2196,-6.30620095e-14
2200,6.005062441e-14
2204,6.218298412e-15
2208,-2.813681159e-14
2212,3.785712453e-14
2216,-8.865479152e-14
2220,8.033505773e-14
2224,6.468865157e-14
2228,3.174441301e-14
2232,4.896494858e-14
2236,2.615928273e-15
2240,8.630668744e-14
2244,7.142870957e-14
2248,5.831507423e-14
2252,-9.639207835e-15
2256,3.348229422e-14
2260,4.008016588e-14
2264,-4.01202441e-14
2268,-2.178472009e-14
2272,-3.419572974e-14
2276,-9.804563913e-15
2280,-8.674870989e-16
2284,-6.778773506e-14
2288,-1.431007277e-14
2292,5.871799086e-14
2296,8.986942321e-14
2300,4.341722497e-14
2304,1.698977669e-14
2308,-3.20397158e-14
2312,-2.16969048e-14
2316,3.08306525e-15
2320,-9.848145452e-15
2324,-3.576944242e-14
2328,1.957054717e-14
2332,3.928966053e-14
2336,2.451449552e-14
2340,-2.394557568e-14
2344,-8.166092179e-16
2348,4.101561891e-14
2352,-1.023467793e-15
2356,2.023712144e-14
2360,9.202074459e-15
2364,1.416161415e-14
2368,4.788636393e-14
2372,-2.357118881e-14
2376,6.348316783e-14
2380,5.711923989e-14
2384,7.983189983e-14
2388,1.776863162e-13
2392,2.702290431e-13
2396,4.126735574e-13
2400,5.173497264e-13
2404,6.672236548e-13
2408,6.326673126e-13
2412,6.925565807e-13
2416,6.861832608e-13
2420,6.606173941e-13
2424,6.380624111e-13
2428,6.261841089e-13
2432,5.099695622e-13
2436,4.763264436e-13
2440,5.539361287e-13
2444,3.994506006e-13
2448,3.342761723e-13
2452,3.395072851e-13
2456,2.642934428e-13
2460,2.911827138e-13
2464,2.761469981e-13
2468,3.083108313e-13
2472,3.267662291e-13
2476,3.397821846e-13
2480,3.088259357e-13
2484,3.070359993e-13
2488,2.901206022e-13
2492,1.966724852e-13
2496,1.808725695e-13
2500,1.707482896e-13
2504,1.041217419e-13
2508,7.897107718e-14
2512,3.510164503e-14
2516,5.53901746e-14
2520,4.562965132e-14
2524,6.107759426e-14
2528,4.613015292e-14
2532,7.321777191e-14
2536,7.980022079e-14
2540,4.962396732e-14
2544,4.045406656e-14
2548,7.264104411e-14
2552,6.914174772e-14
2556,8.967433458e-14
2560,8.032997553e-14
2564,1.116093573e-13
2568,9.532343448e-14
2572,1.124708304e-13
2576,1.113144678e-13
2580,1.140799694e-13
2584,1.191481674e-13
2588,1.317862648e-13
2592,1.563764851e-13
2596,2.053128175e-13
2600,1.599398511e-13
2604,2.743904279e-13
2608,3.310623802e-13
2612,4.822621794e-13
2616,5.630226645e-13
2620,1.001016869e-12
2624,1.102453198e-12
2628,1.027995831e-12
2632,1.093257537e-12
2636,1.000890993e-12
2640,6.696374683e-13
2644,6.407327468e-13
2648,5.787668522e-13
2652,6.206126108e-13
2656,4.132106712e-13
2660,4.01144016e-13
2664,3.667113e-13
2668,2.418556891e-13
2672,2.197186525e-13
2676,1.910271664e-13
2680,1.541220087e-13
2684,1.323465534e-13
2688,1.064580282e-13
2692,7.975511121e-14
2696,1.388303941e-13
2700,9.111019095e-14
2704,6.479879296e-14
2708,3.783023292e-14
2712,7.887203531e-14
2716,1.341786247e-13
2720,1.58389835e-13
2724,1.640349775e-13
2728,1.473267716e-13
2732,1.764181656e-13
2736,1.536581328e-13
2740,2.31307432e-13
2744,2.428977429e-13
2748,3.177398123e-13
2752,3.916517447e-13
2756,4.714471001e-13
2760,5.585684909e-13
2764,7.472197774e-13
2768,8.245079966e-13
2772,1.010588965e-12
2776,1.123485311e-12
2780,1.277730634e-12
2784,1.420539684e-12
2788,1.594533208e-12
2792,1.454217931e-12
2796,1.113645959e-12
2800,7.030696554e-13
2804,6.917813761e-13
2808,7.102321118e-13
2812,1.059525623e-12
2816,1.178448181e-12
2820,1.271480534e-12
2824,1.348472983e-12
2828,1.324024007e-12
2832,1.380841405e-12
2836,1.528908619e-12
2840,1.556129357e-12
2844,1.553818055e-12
2848,1.61665928e-12
2852,1.504495313e-12
2856,1.286547474e-12
2860,1.603672273e-12
2864,1.779098895e-12
2868,1.742778881e-12
2872,1.817649872e-12
2876,1.699291315e-12
2880,1.683522896e-12
2884,1.711229682e-12
2888,1.695625302e-12
2892,1.525902018e-12
2896,1.372027492e-12
2900,1.418858412e-12
2904,1.311714084e-12
2908,1.290703763e-12
2912,1.219469404e-12
2916,1.254033227e-12
2920,1.330241581e-12
2924,1.448564142e-12
2928,1.524689446e-12
2932,1.639718309e-12
2936,1.750020051e-12
2940,1.821765828e-12
2944,1.874801096e-12
2948,1.778955672e-12
2952,1.765737296e-12
2956,1.807311137e-12
2960,1.840514286e-12
2964,2.206250807e-12
2968,2.239528007e-12
2972,2.087126479e-12
2976,2.067147451e-12
2980,2.234337715e-12
2984,2.202874601e-12
2988,2.417691047e-12
2992,2.251013612e-12
2996,2.398174107e-12
3000,2.333507302e-12
3004,2.397345126e-12
3008,2.118780412e-12
3012,2.238043084e-12
3016,1.807194802e-12
3020,1.773227832e-12
3024,1.402676369e-12
3028,8.960837714e-13
3032,6.878986313e-13
3036,5.821806253e-13
3040,5.364200837e-13
3044,5.199936076e-13
3048,5.476544782e-13
3052,5.36147949e-13
3056,5.387957333e-13
3060,6.142689981e-13
3064,8.901675512e-13
3068,1.013632537e-12
3072,1.054397346e-12
3076,1.093129927e-12
3080,1.076478099e-12
3084,1.190335699e-12
3088,1.194295097e-12
3092,1.158368106e-12
3096,1.06782454e-12
3100,1.168759859e-12
3104,1.212852084e-12
3108,1.239322664e-12
3112,1.150602617e-12
3116,1.027444406e-12
3120,9.546623474e-13
3124,9.638795838e-13
3128,9.548560944e-13
3132,8.921653021e-13
3136,1.041326097e-12
3140,1.165651018e-12
3144,1.285377837e-12
3148,1.40359252e-12
3152,1.329533597e-12
3156,1.34633125e-12
3160,1.486206557e-12
3164,1.35821931e-12
3168,1.269240355e-12
3172,1.111239139e-12
3176,9.250913837e-13
3180,7.744277225e-13
3184,7.082668328e-13
3188,6.839484491e-13
3192,6.792578652e-13
3196,7.383867823e-13
3200,7.426981664e-13
3204,8.702874576e-13
3208,9.529393333e-13
3212,1.08058213e-12
3216,1.157784155e-12
3220,1.447609719e-12
3224,1.571119537e-12
3228,1.725195182e-12
3232,1.986433587e-12
3236,1.995378255e-12
3240,1.982641482e-12
3244,2.121732911e-12
3248,2.18459582e-12
3252,2.573493068e-12
3256,2.756330103e-12
3260,2.862199193e-12
3264,2.741787266e-12
3268,2.664921235e-12
3272,2.255183887e-12
3276,2.022790789e-12
3280,1.549703074e-12
3284,1.208488821e-12
3288,1.218968828e-12
3292,1.128244525e-12
3296,9.345977768e-13
3300,7.758135497e-13
3304,7.712561601e-13
3308,8.72324294e-13
3312,1.000430207e-12
3316,9.74539568e-13
3320,8.220297273e-13
3324,6.49105227e-13
3328,5.569702143e-13
3332,6.434523595e-13
3336,9.259379288e-13
3340,1.397864788e-12
3344,1.879911808e-12
3348,2.081964592e-12
3352,1.99717326e-12
3356,1.800478603e-12
3360,1.629364178e-12
3364,1.62575617e-12
3368,1.775714124e-12
3372,1.832825992e-12
3376,1.76807527e-12
3380,1.944190902e-12
3384,2.440319865e-12
3388,2.751450109e-12
3392,2.587168977e-12
3396,2.251714006e-12
3400,2.003860619e-12
3404,1.855575589e-12
3408,1.820813248e-12
3412,1.850617966e-12
3416,1.86689119e-12
3420,1.927921364e-12
3424,2.124866906e-12
3428,2.262393398e-12
3432,2.06088987e-12
3436,1.751782313e-12
3440,1.736388485e-12
3444,1.923982891e-12
3448,2.022573515e-12
3452,2.006463572e-12
3456,1.96328457e-12
3460,1.985138616e-12
3464,2.22311709e-12
3468,2.644477519e-12
3472,2.982930743e-12
3476,3.138272628e-12
3480,3.242506957e-12
3484,3.321978543e-12
3488,3.229368595e-12
3492,2.938673176e-12
3496,2.680342059e-12
3500,2.609865015e-12
3504,2.709396943e-12
3508,2.929295261e-12
3512,3.067711449e-12
3516,2.968055923e-12
3520,2.761431275e-12
3524,2.600274163e-12
3528,2.472298841e-12
3532,2.32808911e-12
3536,2.103521567e-12
3540,1.754348836e-12
3544,1.42079252e-12
3548,1.312286326e-12
3552,1.455510192e-12
3556,1.750765548e-12
3560,2.058274558e-12
3564,2.202626753e-12
3568,2.179000036e-12
