wavelength,flux
1220,9.454236439e-13
1224,1.136734682e-13
1228,5.060657974e-14
1232,9.839617863e-14
1236,2.010381336e-13
1240,2.833891975e-13
1244,2.480059615e-13
1248,1.153583522e-13
1252,9.301847487e-14
1256,9.134551026e-14
1260,-2.481630353e-15
1264,6.914170029e-14
1268,8.314993117e-14
1272,1.070865808e-13
1276,4.323958861e-14
1280,1.030112817e-13
1284,5.943611217e-14
1288,7.155193593e-14
1292,5.384469522e-14
1296,8.336966507e-14
1300,4.37414658e-14
1304,3.521158652e-14
1308,3.946729689e-14
1312,3.175114522e-14
1316,1.144064498e-13
1320,1.378492454e-13
1324,8.273908631e-14
1328,8.48372479e-14
1332,7.307429808e-14
1336,6.120395803e-14
1340,9.493989796e-14
1344,4.54165446e-14
1348,3.751933117e-14
1352,5.076432777e-14
1356,8.759078261e-14
1360,7.170379199e-14
1364,5.267226271e-14
1368,6.24359234e-14
1372,5.105169217e-14
1376,5.273106713e-14
1380,1.763317445e-14
1384,6.393140412e-14
1388,5.121926578e-14
1392,-9.287001371e-15
1396,2.999869504e-14
1400,8.355161452e-14
1404,2.099272226e-14
1408,4.428760893e-14
1412,5.016043055e-14
1416,4.579716733e-14
1420,4.273752847e-14
1424,4.302917208e-14
1428,-5.525298406e-15
1432,2.975406854e-14
1436,3.103932923e-14
1440,7.778639657e-14
1444,3.231845062e-14
1448,2.702918727e-14
1452,4.728919554e-14
1456,5.260058339e-14
1460,3.624996082e-14
1464,6.942357252e-14
1468,7.934979578e-14
1472,5.98079122e-14
1476,1.692667274e-14
1480,1.771496564e-14
1484,1.080674721e-13
1488,8.017403337e-14
1492,6.284068318e-14
1496,6.017567358e-14
1500,9.883229218e-14
1504,4.863989121e-14
1508,6.460699759e-14
1512,9.999856845e-14
1516,6.29134467e-14
1520,1.085134315e-13
1524,6.934057007e-14
1528,3.26874385e-14
1532,3.004450936e-14
1536,4.687208602e-14
1540,6.435190515e-14
1544,4.572864575e-14
1548,1.089029244e-14
1552,4.627461947e-14
1556,6.96537046e-15
1560,3.528641002e-14
1564,5.439435523e-15
1568,4.710236717e-15
1572,2.317973084e-14
1576,3.471493384e-14
1580,5.172293529e-14
1584,2.794680686e-14
1588,2.47427421e-14
1592,-4.197600519e-15
1596,3.462837384e-14
1600,3.080802486e-14
1604,3.480511235e-14
1608,4.546189136e-14
1612,2.001403498e-14
1616,2.178422373e-14
1620,3.745465852e-14
1624,1.455916652e-15
1628,3.58592313e-14
1632,-6.347055043e-15
1636,6.031762275e-14
1640,5.771924415e-14
1644,4.067113061e-14
1648,-1.004009667e-14
1652,1.890178755e-14
1656,2.560082375e-14
1660,4.909247786e-14
1664,9.521386229e-14
1668,4.357696522e-14
1672,3.216885444e-14
1676,9.466929804e-15
1680,4.657612932e-14
1684,3.302632283e-14
1688,3.068736671e-14
1692,4.055883098e-14
1696,1.00213315e-16
1700,3.039694283e-14
1704,5.82928159e-15
1708,2.230185573e-14
1712,5.598456811e-14
1716,2.079357804e-14
1720,1.848140171e-14
1724,5.959554834e-15
1728,5.855317689e-15
1732,3.373085096e-14
1736,6.324096384e-14
1740,6.978803386e-14
1744,7.340548796e-14
1748,1.281630509e-13
1752,2.21498804e-13
1756,1.440743141e-13
1760,1.059894224e-13
1764,9.769078992e-14
1768,8.845385497e-14
1772,8.8897253e-14
1776,8.616432492e-14
1780,8.831723872e-14
1784,9.434223829e-14
1788,7.78069151e-14
1792,7.620230944e-14
1796,8.813300567e-14
1800,9.102272294e-14
1804,9.067872592e-14
1808,9.932794875e-14
1812,9.026487918e-14
1816,9.874270997e-14
1820,1.113583984e-13
1824,1.162259986e-13
1828,1.006383697e-13
1832,9.905361172e-14
1836,8.211635446e-14
1840,8.506224696e-14
1844,1.155382214e-13
1848,1.483316779e-13
1852,1.50155699e-13
1856,1.472795274e-13
1860,1.657804753e-13
1864,1.467509247e-13
1868,1.154607958e-13
1872,1.200671507e-13
1876,8.888248752e-14
