wavelength,flux
1000,0
1147.5,4.394200995e-16
1150,1.012113841e-13
1152.5,-2.93561616e-13
1155,1.425509016e-14
1157.5,3.985047698e-13
1160,3.12696158e-13
1162.5,-6.136689328e-14
1165,1.597792536e-13
1167.5,2.79776934e-13
1170,7.423683386e-14
1172.5,1.663356003e-13
1175,9.980414729e-15
1177.5,-4.452899638e-15
1180,-1.323074273e-13
1182.5,9.315066961e-15
1185,1.132162804e-13
1187.5,1.160195089e-14
1190,2.846667672e-13
1192.5,9.057134247e-14
1195,1.018465911e-13
1197.5,8.994379948e-14
1200,1.132201564e-13
1202.5,6.855586519e-14
1205,4.816036215e-14
1207.5,-7.236251257e-14
1210,3.271385712e-13
1212.5,1.023056423e-12
1215,1.086222475e-12
1217.5,5.753280339e-13
1220,4.239091717e-13
1222.5,2.340483493e-14
1225,-5.226845923e-15
1227.5,-5.147169854e-14
1230,-4.974753248e-14
1232.5,4.936887149e-14
1235,-2.584947705e-14
1237.5,8.277971001e-14
1240,4.58848759e-15
1242.5,5.313715505e-14
1245,7.392618961e-14
1247.5,6.766993226e-15
1250,4.832500502e-14
1252.5,8.623733916e-14
1255,3.392278524e-14
1257.5,7.920329296e-14
1260,4.381788172e-14
1262.5,3.094422776e-14
1265,3.648170904e-14
1267.5,-4.5482376e-14
1270,-2.92253853e-15
1272.5,-1.580110825e-14
1275,3.5644295e-14
1277.5,3.042436976e-14
1280,1.698073716e-14
1282.5,3.211375664e-14
1285,4.366280015e-14
1287.5,7.492995753e-14
1290,2.204340565e-14
1292.5,8.949552254e-14
1295,9.471197833e-14
1297.5,7.318805799e-14
1300,4.745266612e-14
1302.5,3.054956461e-14
1305,9.437731731e-15
1307.5,1.679620086e-14
1310,3.013826236e-14
1312.5,9.419026702e-14
1315,3.518512182e-14
1317.5,7.31559114e-14
1320,4.705385251e-14
1322.5,3.436605452e-14
1325,1.199528588e-14
1327.5,1.078520818e-13
1330,8.730305568e-14
1332.5,7.109611023e-14
1335,4.591795423e-14
1337.5,-1.762350641e-14
1340,4.872706107e-14
1342.5,4.144015521e-14
1345,2.915010694e-14
1347.5,3.59618612e-14
1350,3.533438936e-14
1352.5,6.508612009e-14
1355,5.440720641e-14
1357.5,8.604136284e-14
1360,7.379320543e-14
1362.5,2.734845939e-14
1365,5.193149852e-14
1367.5,5.371233108e-14
1370,6.727219015e-14
1372.5,1.639159186e-14
1375,3.671287111e-14
1377.5,2.771136219e-14
1380,5.693003984e-14
1382.5,4.112562477e-14
1385,1.294626163e-14
1387.5,3.20077115e-14
1390,8.382754397e-14
1392.5,4.882119692e-14
1395,1.581295316e-14
1397.5,8.243013782e-15
1400,6.816211007e-14
1402.5,4.223050132e-14
1405,2.308492922e-14
1407.5,7.430583655e-14
1410,1.698508921e-14
1412.5,3.460251223e-14
1415,5.221926949e-14
1417.5,6.714541981e-14
1420,1.378054504e-14
1422.5,1.011554528e-14
1425,5.147037378e-14
1427.5,-8.303480923e-16
1430,3.631793522e-16
1432.5,1.553738963e-14
1435,3.652923097e-14
1437.5,4.233142699e-14
1440,-2.591216934e-15
1442.5,2.558438623e-14
1445,7.917572712e-14
1447.5,3.358708575e-14
1450,6.76594875e-14
1452.5,2.525934242e-14
1455,2.304732943e-14
1457.5,2.955835988e-14
1460,4.34721432e-14
1462.5,3.855051925e-14
1465,1.801220306e-14
1467.5,1.76276772e-14
1470,2.687760225e-14
1472.5,-2.556293427e-14
1475,-1.751920108e-14
1477.5,1.451192411e-14
1480,5.419787747e-15
1482.5,1.060411456e-13
1485,6.844224081e-14
1487.5,6.125026023e-14
1490,5.099094297e-14
1492.5,6.46948383e-14
1495,2.618275571e-14
1497.5,1.803304515e-14
1500,3.726645796e-14
1502.5,1.043549877e-13
1505,3.700400311e-14
1507.5,-5.825631725e-15
1510,5.707448288e-16
1512.5,3.892609366e-14
1515,6.189221634e-14
1517.5,1.644600526e-14
1520,3.244305933e-14
1522.5,-8.785872962e-15
1525,1.798386133e-14
1527.5,4.97376798e-14
1530,2.078433352e-14
1532.5,5.547701919e-14
1535,4.690639763e-14
1537.5,4.372365439e-14
1540,4.847434371e-14
1542.5,4.904596897e-14
1545,5.594569269e-14
1547.5,4.858885578e-14
