wavelength,flux
1000,0
1148,4.513566255e-15
1152,-2.054623019e-13
1156,-3.85569235e-13
1160,1.342245407e-13
1164,1.871954198e-13
1168,1.315799954e-13
1172,1.893438883e-13
1176,-4.383406683e-14
1180,8.116483831e-14
1184,1.977538277e-13
1188,3.936226819e-14
1192,-6.723080751e-14
1196,2.957337947e-14
1200,4.617140681e-14
1204,1.944850497e-14
1208,-2.803763623e-13
1212,7.177222141e-13
1216,8.838038808e-13
1220,6.025610783e-13
1224,9.864708334e-15
1228,-4.513190596e-15
1232,5.283691236e-14
1236,1.24184178e-14
1240,1.465753585e-14
1244,8.42489327e-14
1248,3.532019986e-14
1252,6.868880871e-14
1256,5.226412497e-14
1260,2.414705941e-14
1264,2.299635159e-14
1268,3.220334901e-14
1272,6.647797818e-14
1276,1.056227385e-13
1280,7.631603547e-14
1284,6.523378165e-14
1288,9.496711143e-14
1292,9.718568723e-14
1296,6.51192899e-14
1300,6.503810348e-14
1304,2.232580982e-14
1308,8.039413319e-14
1312,8.678912352e-14
1316,8.839938059e-14
1320,9.602149127e-14
1324,9.392362105e-14
1328,1.304562063e-13
1332,8.793437983e-14
1336,4.324017137e-14
1340,8.126180664e-14
1344,7.505789339e-14
1348,8.575699694e-14
1352,8.348065349e-14
1356,1.165779712e-13
1360,6.643150656e-14
1364,6.463888669e-14
1368,9.136814298e-14
1372,7.185261229e-14
1376,9.160370623e-14
1380,9.413027676e-14
1384,7.124285022e-14
1388,5.088892632e-14
1392,7.129579316e-14
1396,6.009677754e-14
1400,1.123521306e-13
1404,7.90258565e-14
1408,1.023489561e-13
1412,6.281180274e-14
1416,7.659382839e-14
1420,7.375529901e-14
1424,8.184216651e-14
1428,4.667826455e-14
1432,4.827386456e-14
1436,3.041864043e-14
1440,-1.792827734e-14
1444,4.286283175e-14
1448,3.034238713e-14
1452,7.096861483e-14
1456,4.210643979e-15
1460,2.81726648e-14
1464,4.323551269e-14
1468,3.757849473e-14
1472,3.965267513e-14
1476,-2.62862445e-15
1480,-3.714590992e-15
1484,1.032481799e-13
1488,8.147256199e-14
1492,4.538830452e-14
1496,1.714347082e-14
1500,3.463073198e-14
1504,3.426979769e-14
1508,2.15735768e-14
1512,4.975264856e-14
1516,3.616624348e-14
1520,5.412806162e-14
1524,8.015696397e-14
1528,1.403272792e-14
1532,2.710895575e-14
1536,4.708560608e-14
1540,2.355550007e-14
1544,5.008302529e-14
1548,3.514757794e-14
1552,6.542984775e-15
1556,2.967794399e-14
1560,3.163535243e-14
1564,4.39406439e-14
1568,3.783972308e-14
1572,3.465570929e-14
1576,6.834157941e-14
1580,1.843134545e-14
1584,7.932204359e-15
1588,1.878375182e-14
1592,2.862176506e-14
1596,1.072643646e-14
1600,3.44324619e-14
1604,1.426797692e-14
1608,3.152494677e-14
1612,1.929441104e-14
1616,3.312523595e-14
1620,3.038632442e-14
1624,3.411859892e-14
1628,4.339378927e-14
1632,5.291621498e-15
1636,4.470450838e-14
1640,8.118303935e-14
1644,1.914669696e-14
1648,2.842588361e-14
1652,1.093556296e-14
1656,2.658037161e-14
1660,3.377121038e-14
1664,3.44709443e-14
1668,4.497806614e-14
1672,-4.558958433e-16
1676,2.138546095e-14
1680,1.794287002e-14
1684,2.422722091e-14
1688,9.366254856e-15
1692,2.008124874e-14
1696,3.303438235e-15
1700,2.596927461e-14
1704,3.130467755e-14
1708,1.357940605e-14
1712,1.67080925e-14
1716,1.266924967e-14
1720,4.055075367e-14
1724,3.088367507e-14
1728,2.966802693e-14
1732,4.00780788e-14
1736,5.978301621e-14
1740,7.698788845e-14
1744,9.981450481e-14
1748,1.206535685e-13
1752,1.634094471e-13
1756,1.405569183e-13
1760,9.730357389e-14
1764,6.772716882e-14
1768,6.621607559e-14
1772,8.549462679e-14
1776,8.591009983e-14
1780,6.354820641e-14
1784,8.123460671e-14
1788,1.000018414e-13
1792,9.187519045e-14
1796,1.039686864e-13
1800,1.055344912e-13
1804,1.531743211e-13
1808,1.101743886e-13
1812,1.224800426e-13
1816,1.502807617e-13
1820,1.853853578e-13
1824,1.674694725e-13
1828,1.489007756e-13
1832,1.439320532e-13
1836,1.283544126e-13
1840,1.273894998e-13
1844,1.553885872e-13
1848,1.655908619e-13
1852,1.792815842e-13
1856,1.263880222e-13
1860,1.459511629e-13
1864,1.352743194e-13
1868,1.630092681e-13
1872,1.330696756e-13
1876,1.284715335e-13
1880,1.012059834e-13
1884,1.170381608e-13
1888,1.269178718e-13
1892,1.29426553e-13
1896,1.395650495e-13
1900,1.665479956e-13
1904,1.82953533e-13
1908,2.043258276e-13
1912,1.98706977e-13
1916,1.779980243e-13
1920,1.898145812e-13
1924,2.303642574e-13
1928,2.558828529e-13
1932,2.547151671e-13
1936,2.774421589e-13
1940,2.950597123e-13
1944,3.449143911e-13
1948,3.542337864e-13
1952,3.937026486e-13
1956,4.266326062e-13
1960,4.484803642e-13
1964,4.661352142e-13
1968,4.44747429e-13
1972,2.927328518e-13
1976,3.530942899e-13
1980,-1.209316122e-13
1984,1.270878883e-13
1988,4.187039712e-13
1992,9.294923501e-14
1996,8.703631484e-14
2000,-1.562175411e-14
2004,1.228022133e-13
2008,1.865968182e-14
2012,7.387151871e-14
2016,-1.213013793e-13
2020,2.907397359e-13
2024,-5.777114355e-14
2028,1.521999486e-13
2032,9.134130897e-14
2036,9.240883815e-16
2040,8.844495096e-14
2044,-4.180549068e-14
2048,1.256172493e-13
2052,5.919127222e-14
2056,1.632015378e-13
2060,2.757380641e-13
2064,-3.693558995e-14
2068,1.857827585e-13
2072,5.645527109e-14
2076,1.471356132e-13
2080,6.352698857e-13
2084,1.223372261e-13
2088,3.678017092e-13
2092,2.407177105e-13
2096,4.089587013e-13
2100,1.476846802e-13
2104,3.878037214e-13
2108,3.030734843e-13
2112,5.824057599e-13
2116,2.738638038e-13
2120,2.958464365e-13
2124,2.813560203e-13
2128,2.022698957e-13
2132,1.746636418e-13
2136,4.664548438e-14
2140,6.833369862e-14
2144,7.362621119e-14
2148,-5.175659299e-16
2152,2.380561026e-13
2156,3.050046381e-13
2160,2.602509679e-13
2164,2.508385481e-13
2168,1.790153583e-13
2172,2.249419455e-13
2176,2.529746432e-13
2180,1.906273804e-13
2184,6.270790907e-14
2188,1.745922471e-13
2192,1.408633952e-13
2196,3.267230372e-14
2200,-4.834643157e-14
2204,-4.181060337e-14
2208,1.638068072e-13
2212,2.50639641e-14
2216,5.414354878e-14
2220,-5.838192885e-14
2224,-7.908490486e-14
2228,6.255622919e-14
2232,-1.462167755e-14
2236,-7.933818804e-16
2240,3.651647466e-14
2244,9.028717308e-14
2248,1.386748789e-13
2252,6.644704454e-14
2256,1.648965388e-13
2260,5.340753813e-14
2264,-2.9656304e-14
2268,4.758439668e-14
2272,-2.263621351e-14
2276,-9.196475233e-14
2280,-7.224231521e-14
2284,-2.723196526e-14
2288,5.66408018e-14
2292,-4.735916385e-14
2296,3.279545553e-14
2300,-5.817486656e-14
2304,-1.171068535e-14
2308,-3.6284967e-14
2312,2.015264684e-14
2316,3.017404103e-14
2320,-1.477360816e-14
2324,-2.194257315e-14
2328,7.20636658e-14
2332,4.170658434e-14
2336,6.180951204e-14
2340,2.34241981e-14
2344,1.843606173e-15
2348,-6.62561843e-14
2352,1.194578951e-14
2356,3.409008441e-14
2360,5.924217551e-14
2364,3.0987894e-14
2368,1.139429263e-13
2372,2.38426544e-14
2376,4.396387632e-14
2380,1.03756237e-13
2384,2.070250709e-13
2388,2.953117622e-13
2392,4.667444816e-13
2396,4.562978142e-13
2400,6.230335258e-13
2404,5.296002352e-13
2408,5.939921406e-13
2412,5.88175396e-13
2416,4.760785949e-13
2420,6.011625117e-13
2424,5.663164165e-13
2428,4.982446747e-13
2432,5.625420377e-13
2436,4.778704559e-13
2440,4.41867788e-13
2444,4.011578396e-13
2448,3.885353411e-13
2452,3.132191772e-13
2456,3.34785666e-13
2460,3.454766855e-13
2464,3.013569483e-13
2468,2.488053437e-13
2472,2.610133789e-13
2476,1.558924159e-13
2480,1.79614109e-13
2484,1.479085544e-13
2488,1.484875455e-13
2492,1.068829676e-13
2496,8.482570115e-14
2500,5.672491895e-14
2504,4.368641543e-14
2508,3.732748499e-14
2512,4.960576627e-14
2516,7.118180286e-14
2520,5.226934269e-14
2524,7.738930753e-14
2528,9.3101911e-14
2532,3.593230314e-14
2536,1.052692547e-13
2540,2.267122816e-14
2544,1.177607816e-13
2548,7.103928448e-14
2552,1.045640625e-13
2556,8.910285839e-14
2560,4.43395727e-14
2564,1.187868434e-13
2568,1.237592927e-13
2572,1.134041456e-13
2576,1.038277672e-13
